name,headline
Royal Bank of S…,"Make it happen.
Where people matter."
Ramada,"You do your thing. Leave the rest to us.
A very good place to be.
Everything except excess
Style. Pleasure. Comfort.
Sense the RAMADA Difference!"
Remy Martin,"Remy Martin. Feel More.
Only Remy."
Ralston Purina,"All you add is love.
Don’t treat your puppy like a dog."
Ruth's Chri…,"Some people call it a sizzle. We think of it as an anthem.
Life’s too short to eat anywhere else."
Rabobank,A bank with ideas.
Rolling Rock,"Rolling Rock. Free Flowing.
Rock the Fellas.
Grab a Rock."
Ryobi,"Ryobi. Designed to do more.
A cut above.
Power tools that won't quit."
Starbucks,"Customize Your Cup.
Sit back and enjoy the exceptional taste of Starbucks at home.
Bring the rich, distinctive taste home.
Coffee that inspires.
It’s not just coffee. It’s Starbucks.
Brewed for those who love Coffee.
Our way of loving you back.
You’re a sip away from GOLD.
A taste of the holidays.
Double the you.
Taste the best of summer.
To get you through those all nighters.
Find your glow.
The best coffee for the best YOU.
Share joy.
Here’s to the best part of your day.
Morning starts with a coffee.
Rewarding taste buds.
Starbucks DoubleShot. Bring on the day.
Starbucks Frappuccino. Work can wait.
Start the day with great taste.
May your day be as smooth as your coffee.
It’s not just what you’re buying, it’s what you’re buying into.
Beware of a cheaper cup of coffee. It comes with a price.
Starbucks or nothing.
We’ve always been crazy about coffee. Now we’re certified.
You are what you drink. So what do you want to be today?
Because that’s your name right next to ours.
This season, the cup is just the beginning."
Samsung,"Samsung For Today and Tomorrow.  ( 1993–2002 )
Everyone's Invited.  ( 1999-2002 )
Samsung, Imagine.  ( 2002–2007 )
Samsung, Next Is What?  ( 2007–2010 )
Samsung, Turn on Tomorrow.  ( 2010–2013 )
Samsung, The Next Is Now.
Samsung, The Next Big Thing is Here.  ( 2013–2017 )
Do bigger things.
Samsung, Do What You Can't.  ( 2017 – present )
Everyone’s Invited or Its hard to Imagine.
Intuitive use. Instant access. ( Notebook SERIES 5 )
Open your eyes to the MegaView.  ( Samsung LCD Monitor )
Experience a New Dimension in TV. ( Samsung 3D TV )
Enhance your computing with 3D. ( Samsung 3D Monitor )
Next is What? ( SAMSUNG Mobile )
Beam You Up Anytime Anywhere. ( Samsung Galaxy Beam )
Smart Life for Everyone. ( Samsung Galaxy Y )"
Subway,"Eat Fresh.
The Way A Sandwich Should Be.
Fresh is What We Do.
The Place Where Fresh is the Taste.
What a Sandwich.
Right Before Your Eyes.
Choose Well.
Think Fresh. Eat Fresh.
Fresh is best.
If you are eating at Subway, then you areeating fresh."
Sprite,"Sprite. Obey Your Thirst.
Naturally Tart.
I Like the Sprite in You.
It’s a Natural!
Great Lymon Taste !
There’s a delicious ray of sunshine in every drop.
Get the Right Sprite.
Ice-tart taste.
Taste Its Tingling Tartness.
Sprite Seedhi Baat baki sab bakwas ( Indian Campaign )"
Smirnoff vodka,"Clearly Smirnoff.
Smirnoff. Not the usual.
He's clearly discovered Smirnoff.
Pure perfection.
Pure Thrill.
There`s vodka and then there`s Smirnoff.
The greatest name in Vodka."
State Farm,
Shell Oil,"You can be sure of Shell.
Go further with Shell."
Stella Artois,"Looks ugly. Tastes great. (Stella Artois in a plastic bottle)
Stella Artois. Reassuringly expensive
Stella's for the fellas who take their lager strong"
Southwest Airli…,"Low fares. Nothing to hide. That's Transfarency.
Stop Searching. Start Traveling.
A Symbol of Freedom.
Southwest Airlines. THE Low Fare Airline.
How do we love you? Let us count the ways . 
You Are Now Free to Move About The Country."
Schweppes,"Schhh! You know who?
The secret of Scwheppervescence.
Clean, crisp, and just a little more taste.
Tonic water by you know who.
What is the secret of Schhh."
Sephora,Your beauty wonderland.
Sensodyne,"#1 dentist recommended brand for sensitive teeth.
Dentist recommended to stop the pain.
Stop the pain, start the soothing.
Start protecting your enamel today. ( Sensodyne Pronamel Toothpaste )
Now sensitive teeth can be whiter teeth. ( Sensodyne Gentle Whitening )"
Sunsilk,"Life can't wait.
Make your hair happen.
A helping hand to style your hair. ( Sunsilk, hair styling products )"
Standard Bank,"A Real Community Bank.
Simpler. Better. Faster.
Inspired. Motivated. Involved."
Subaru,
Sonic Drive-In,"Service With the Speed of Sound  ( 1958 )
Happy Eating  ( 1980s: on signs at many of the company's drive-ins )
America's Drive-In  ( 1987 )
Faster And Better than Ever  ( 1988–1990 )
No Place Hops like Sonic  ( 1990–1994 )
Summer's Funner  ( 1993 )
Drive-In For A Change  ( 1995–1997 )
All Summer Long  ( 1997 )
It's Sonic Good  ( 2003-2005 )
Sonic's Got It, Others Don't  ( 2007 )
Even Sweeter After Dark  ( 2009 )
This is How You Sonic  ( 2011–present )
Sonic Everywhere  ( 2016 )
You Guys Wanna Hang Out Sometime  ( 2016 )"
Suzuki,
Siemens,"Global Network of Innovation.
We can do that."
Skoda Auto,"Simply Clever.
It’s a Skoda. Honest.
Obsessed with Quality since 1897.
Space is a feeling.
Driven by excellence. ( SKODA RAPID 2014 )
Now That’s Fab. ( Skoda – Fabia )
The Power High. ( Skoda – Laura )
The Right Of Way. ( Skoda – Yeti )
Epitome Of Opulence. ( Skoda – Superb )
Put your money on the Favorit. ( Skoda Favorit model )"
Sizzler,"Great steaks, seafood and salads.
So good, so good!"
Spirit Airlines…,"Catch the Spirit!
Less Money, More Go."
Sony,"Make believe.
BE MOVED.
The One and Only.
Like. No. Other.
At home anywhere. (Sony VAIO Desktops)
work, play or display with a flip (Sony VAIO Flip PCs)
Watch it change everything. (Sony XBR 4K Ultra HD TVs)
PC performance. Tablet convenience. (Sony VAIO Tab 11 Tablet PC)
Ultra light. Ultra loaded. Ultra durable. (Sony VAIO Pro Ultrabooks)
A touchscreen tablet and Full HD laptop in one dazzling design.(Sony VAIO Duo Ultrabooks)
Light and mighty.(Sony VAIO Pro)
A style all your own.(VAIO Notebook PC)
full frame, no compromise.(Sony A7 Camera)
See life in a whole new light (Sony RX10 Camera)
LIVE IN YOUR WORLD, PLAY IN OURS. (SONY PLAYSTATION)"
Sanka coffee,"Sanka... Everything you love about coffee.
One fiddler you won't have to pay.
For people who love coffee, but not caffeine.
Enjoy your coffee and enjoy yourself."
Stihl,"Stihl power. Not just for professionals.
America's number one selling brand.
Stihl. No.1 worldwide.
You'll only need one. ( Stihl chainsaws )"
Scotiabank,"Life. Money. Balance both.
You’re richer than you think."
Swatch,"Time is what you make of it.
Fashion that ticks.
You have a second home, why not a second watch?"
STAPLES,"that was easy.
Yeah, we’ve got that."
Singapore Airli…,A Great Way to Fly.
Starburst(Opal …,"Unexplainably Juicy.
Made to make your mouth water.
Bet You Can’t Put A Fruit Pastel In Your Mouth Without Chewing It."
Snapple,Made from the best stuff on Earth.
Speedo,"Fueled by water.
Speedo. Born in the water.
Advertising Speedo. Make waves."
Sheraton Hotels…,"Let’s spend the night together.
Who’s taking care of you?
Updated Software.
Best rates, guaranteed.
Alive with your style of living. ( Sheraton Grand Taipei )
Welcome to your residence. ( Sheraton Towers Singapore )
Sheraton Hotels and Resorts
Where actions speak louder.
Meet you there."
SAP SE,
Sears,"Step into 1992.
Good life. Great price.
Discover the Good Life.
Where It Begins"
Sargento,"Sargento. We're real cheese people.
Taste the real difference.
Just say cheese.
Persnickety people. Exceptional cheese.
Our family's passion is cheese.
The persnickety cheese people.
Sargento Tastings cheese
Perfectly paired with everyday."
Sherwin William…,"Cover the earth.
For A Better Finish. Ask Sherwin-Williams."
Sapporo,"Sapporo. Drink in the world.
Senses Never Forget."
Syntel,
Swissair,"Swiss. The refreshing airline.
The world's most refreshing airline."
Seiko Epson,
S.Pellegrino,"S. Pellegrino. Live in Italian.
At homes in Italy and around the world."
Sierra Mist,It's that refreshing.
Singapore Chang…,"Enjoy the experience.
Like no other airport on earth.
Asia's air cargo entrepot."
Swensen's,"The ultimate sundae experience.
Good as father used to make."
Saab Automobile…,
Symantec,Confidence in a Connected World.
SunTrust Banks,"How can we help you shine today?
How can we help you?
Seeing Beyond Money
Live Solid. Bank Solid."
SAS Institute,"SAS, the leader in business intelligence software.
Lead with confidence. or step out of the way."
Skyy Vodka,"Drink dirty martinis, not dirty vodka."
Skil,"Do it right. Do it with Skil.
Gets the job done.
Skil. Everything you need."
Sekonda,"A lot more watch for your money.
Sekonda. Beware of expensive imitations."
Seattle's B…,"Great coffee everywhere.
Have it your way. If your way is fast."
Steelcase,"do what you do better.
It knows only that it is, and it must not sit still.
An idea doesn’t know where it was born."
Silversea Cruise,"One aim, excellence.
Intimate Italian cruising.
Above and Beyond All Expectations."
Seabourn Cruise,"Only on a yacht. Only on Seabourn.
Seabourn. Intimate. Luxury."
St. Pauli Girl,"Germany's Fun-Loving Beer.
St. Pauli Girl. The original Party Girl.
You never forget your first girl.
Put her on a pedestal, or a coaster ( USA campaign )"
Star Cruises,"The first global cruise line.
The leading cruise line in Asia-Pacific."
Stance,The uncommon thread.
Stolichnaya vodka,"Wyborowa. Exquisite wodka.
Enjoyed for centuries straight."
Siebel Systems,
Sauza Tequila,
SBI Life Insurance,"With Us, You’re Sure."
SureFire,"Think of it as a flashlight with an afterburner.
The World’s First Aviation Flashlight
SureFire. Smaller. Brighter. Better."
SeaFrance,"SeaFrance. The way to France.
A little bit of France no one else can offer.
Cutting the cost of crossing.
You're in France before you leave Dover."
SUSE,We adapt. You succeed.
Susquehanna Ban…,"A smarter way to money.
Doing what counts."
Super Fresh,"Super Fresh. Better Store. Better Living.
You want lower prices, we hear you."
Scenic Airlines…,Gateway to the National Parks and beyond!
StumbleUpon,Discover the Best of the Web.
Swan Hellenic,"Never dry.
Discoveries of a lifetime."
Scottish Cityli…,
Saxbys Coffee,Saxbys Coffee. Start your day fresh.
Sealink,"Determined to give you a better service.
Your shortest road to Ireland.
It's a better way to get away."
UBS,"You & us. UBS.
Here today. Here tomorrow.
We will not rest."
UGG,On every sorority girl at every university.
UnionPay,Explore the world with UnionPay.
Uniworld,The value of experience.
United Van Line…,"There's moving. And there's moving United.
The quality shows in every move we make.
When the occasion calls for moving, call United Van Lines."
Vaseline,"The Healing Power of Vaseline.
Soothe and relax with Vaseline Intensive Care.
Take good care."
Volvo,"For life.
Drive Safely.
SAFETY.
The Sportswagon with Attitude. ( Volvo V70 )
Unsurpassed luxury and thoughtful amenities abound. ( Volvo XC70 )
Have your automotive cake and eat it too. ( Volvo V40 )
Conscience. Care. Character. ( Volvo S60 )
Experience 5 Star Luxury. ( Volvo S80 )
Combine pure driving pleasure with safety and attainability. ( Volvo S40 )"
Volkswagen,"Drivers Wanted.
Relieves Gas Pains.
Think Small.
It’s not a car, it’s a Volkswagen.
Das Auto.
If only everything in life was as reliable as a Volkswagen.
For the love of the car.
Small wonder.
If gas pain persists, try Volkswagen.
Volkswagen Golf. One of the greatest pleasures you can have. ( Volkswagen Golf car )
Volkswagen GTI. For boys who were always men. ( Volkswagen GTI )
Volkswagen Polo. Built to protect. ( Volkswagen Polo automobiles )
Think Small. ( Volkswagen Beetle )"
Vodafone,
Vans,"Off the Wall.
Where the beach meets the street."
Verizon Wireles…,"We never stop working for you.
Can you hear me now?…Good!"
Vlasic Pickles,"Always the perfect pickle.
That’s the best pickle I ever heard!
Cravings satisfied here."
Virgin Atlantic…,"No ordinary airline.
Virgin Atlantic, more experience than our name suggests."
Vadilal,"Vadilal. Nothing but goodness.
The ice cream experts.
A surprise in every bite. ( Vadilal Flingo ice cream )"
VIDEOCON,The Indian Multinational.
V8 Vegetable Ju…,"It Might Just Make You Feel Better.
Drink Your Vegetables.
V8. Drink smarter.
Veggie juice that’s full of “vrooom”.
WOW, I could have had a V8!"
Vittel,"Vittel. There must be something in this water.
It must be the water.
ReVittelise!"
Vogue (magazine),
Volvic,"Volvic. Are you up to the challenge?
Filled with volcanicity.
Volvic. Created by volcanoes."
Virginia Slims,"It's a Woman's Thing.
You've Come a Long Way, Baby.
Find your voice."
Visa,"Life takes Visa.
Life flows better with Visa.
The future takes Visa.
Yes you can.
Makes the world go round.
For things people do.
It's everywhere you want your business to be. ( Visa Business )"
Village Inn,"Good Food, Good Feelings.
Satisfying people’s hunger for life’s simple pleasures."
Vistaprint,
Vonage,The broadband phone company.
VTB Bank,World Without Barriers. VTB Group
Vittoria Coffee,"Where our expertise is still a family tradition.
Bring home the coffee they serve in award winning restaurants."
Vienna International,"Open for new horizons.
Europe's best address."
Wendy's,"Deliciously Different.
Now that’s better.
Do what tastes right.
Wendy’s. Quality is our Recipe.
It’s better here.
The best burgers and a whole lot more.
Where’s the Beef?
It’s better than fast food…It’s Wendy’s.
It’s waaaay delicious. It’s Wendy’s (in Canada)
Quality is our Recipe.
It’s better here.
You can eat great, even late."
Walmart,"Prices are falling.
Always low prices. Always.
Walmart Canada slogans
Where Everyday Costs Less  ( 1994–1995 )
Always Low Prices. Always Wal-Mart.  ( 1995–1998 )
We Sell For Less Everyday  ( 1998–2009 )
Save Money. Live Better.  ( 2009–Present )"
Welch's,Mom’s pick WELCH’S Fruit Snacks!
Wells Fargo,"Life’s Better When We’re Connected.
Fast then. Fast now.
The next stage.
Together we’ll go far.
With You When."
Wall's,"Share happy.
Stop me and buy one.
Wall's Viennetta, ice cream desserts
One slice is never enough.
An unforgettable experience."
Whiskas,"Whiskas. What cats want.
Cats Know the Difference.
A real treat for your cat's teeth.  ( Whiskas Dentabits helps keep cat's teeth )
Eight out of ten cats prefer it.
Nutrition for life naturally.  ( Whiskas Top, Australia )
There's nothing cats would rather eat.  ( Whiskas with Vita-Bites, Australia )"
Western Union,"Western Union. Sending so much more than money.
Uniting People with Possibilities.
The fastest way to send money – worldwide."
Winn-Dixie,
Wipro,Applying Thought.
Waffle House,It’s 2am and you’re drunk.
Wawa,"Wawa, to the American Indian meant Wild Goose. To you it means the finest in dairy products. (1960s,on their milk bottles)
Mama, I want my Wawa. (1960s)
Fast, fresh shopping night and day. (1970s)
People on the go—go to Wawa Food Markets. (1972)
We do it just a little bit better Wawa. (1980s)
One great taste after another. ; Mornin', Noon And Nite, Wawa Does It Right. (1990s)
Go to Wawa when you're hot, hot, hot. (1990s)
My choice. My Wawa. (2002–2005)
Gottahava Wawa (2005–present)"
Wienerschnitzel…,"Der fun since '61! (2011–present, in celebration of 50th anniversary of business)
DERlicious, Hot Dogs are DER again (2009)
Pushing the Boundaries of Taste. (2006-2008)
Chili Dog Diet. (2005-2006) Chili Yum, Chili Chili, Yum, Yum!
The World's Most Wanted Wiener (1999-2005 as main slogan, now used only in The Delicious One commercials)
Everyone loves a wiener! (1996-1999)
Wiener dude attitude! (1991-1996)
We're not just a hot dog anymore! (1984-1991)
Hamburgers and hot dogs, it's all together now! (1977-1980)
Just thinkin' about those hot dogs makes me hungry! (1974-1977)
The Hot Dog Place with the Bright Red Roof (early 1970s)
Der fixin's are derlightful / there's fun in every bite-ful (late 1960s)"
Wild Turkey,"Too good to keep cooped up.
Wild Turkey. Not the latest thing. The genuine thing."
Wolverine,"Wolverine. They don't quit.
Relentless by nature."
World Vision,
Winston Cigarette,"Leave the Bull Behind.
Winston tastes like a good cigarette should.
No Bull."
WHSmith,"Love books. Think WHSmith.
More of what you really want.
Lose yourself in a book.
We're here to help.
Whatever you're into, get into WHSmith.
There's more to life with WHSmith."
Waterstones,"Waterstone's. Discover something new.
What's your story?
The last word in books."
Westnet,"Service sets us apart.
All your National Broadband Network questions answered here.
The perfect solution for any business"
Wyke Farms,"Wyke Farms. Made from nature by nature.
Over 100 years of family farming.
Somerset farming since 1902.
Mature by nature."
Wigwam Socks,"The performance sock company.
Life is movement.
If feet talked, they'd ask for Wigwams."
World Expeditio…,"Enjoy the adventure of being alive!
Celebrating 25 Years in Travel!"
Xerox,
Yorkshire Tea,"Let's have a proper brew.
From Yorkshire. Where teatime's important.
Try it. You'll see.
It's got to be Yorkshire.
Where everything's done proper.
All the best from Yorkshire.
Our family of teas blended to suit your water. ( Yorkshire Tea for Hard Water )"
Yogi Tea,"How good can you feel?
Discover the delicious side of well-being."
Yoshinoya,"Tasty, low-priced, and quick.
Happiness is a bowl."
yelp,"pretend your review matters.
Real people. Real reviews."
WHSmith,"Love books. Think WHSmith.
More of what you really want.
Lose yourself in a book.
We're here to help.
Whatever you're into, get into WHSmith.
There's more to life with WHSmith."
Zellers,"low prices are making headlines.  ( Early 1980s )
Only you'll know how little you paid.  ( 1980s )
Shopping anywhere else is pointless.  ( 1980s )
Where the lowest price is the law!.  ( Late 1980s and 1990s )
Truly Canadian.  ( 1990s )
Better and Better.  ( Early to mid-2000s )
Everything from A to Z.  ( 2000–2013 )"
Zealong tea,100% pure New Zealand tea.
Zoggs,"Share our passion for swimming!
Serious swimmers prefer Zoggs."
